Source,Target,Type,Id,Label,Intercal,Weight
5188319,777777,,,,,
5190104,777777,,,,,
5221965,777777,,,,,
5229221,777777,,,,,
5229235,777777,,,,,
5234702,777777,,,,,
5241823,777777,,,,,
5246214,777777,,,,,
5256305,777777,,,,,
5278663,777777,,,,,
5293281,777777,,,,,
5305868,777777,,,,,
5320410,777777,,,,,
5326586,777777,,,,,
5337307,777777,,,,,
5343675,777777,,,,,
5343835,777777,,,,,
5366189,777777,,,,,
5366802,777777,,,,,
5389406,777777,,,,,
5400405,777777,,,,,
5407893,777777,,,,,
5409727,777777,,,,,
5414109,777777,,,,,
5419210,777777,,,,,
5423770,777777,,,,,
5424087,777777,,,,,
5439461,777777,,,,,
5469477,777777,,,,,
5476113,777777,,,,,
5477215,777777,,,,,
5487951,777777,,,,,
5498613,777777,,,,,
5498772,777777,,,,,
5501616,777777,,,,,
5502034,777777,,,,,
5503027,777777,,,,,
5518499,777777,,,,,
5522086,777777,,,,,
5522113,777777,,,,,
5526363,777777,,,,,
5532149,777777,,,,,
5535455,777777,,,,,
5545686,777777,,,,,
5547790,777777,,,,,
5550283,777777,,,,,
5552038,777777,,,,,
5588946,777777,,,,,
5599802,777777,,,,,
5630019,777777,,,,,
5641430,777777,,,,,
5645098,777777,,,,,
5649854,777777,,,,,
5659413,777777,,,,,
5664897,777777,,,,,
5685272,777777,,,,,
5685810,777777,,,,,
5689644,777777,,,,,
5691810,777777,,,,,
5701221,777777,,,,,
5710385,777777,,,,,
5723509,777777,,,,,
5728420,777777,,,,,
5731724,777777,,,,,
5772819,777777,,,,,
5779015,777777,,,,,
5788998,777777,,,,,
5790089,777777,,,,,
5805496,777777,,,,,
5805515,777777,,,,,
5811346,777777,,,,,
5832999,777777,,,,,
5837492,777777,,,,,
5844659,777777,,,,,
5848470,777777,,,,,
5864563,777777,,,,,
5881522,777777,,,,,
5882807,777777,,,,,
5894276,777777,,,,,
5904308,777777,,,,,
5906312,777777,,,,,
5914551,777777,,,,,
5921262,777777,,,,,
5923457,777777,,,,,
5926066,777777,,,,,
5935695,777777,,,,,
5941488,777777,,,,,
5953590,777777,,,,,
5972215,777777,,,,,
5972560,777777,,,,,
6033103,777777,,,,,
6039037,777777,,,,,
6048091,777777,,,,,
6059502,777777,,,,,
6079150,777777,,,,,
6083048,777777,,,,,
6104704,777777,,,,,
6108305,777777,,,,,
6119917,777777,,,,,
6159575,777777,,,,,
6168599,777777,,,,,
6208262,777777,,,,,
6218266,777777,,,,,
6218363,777777,,,,,
6220648,777777,,,,,
6228640,777777,,,,,
6229341,777777,,,,,
6233261,777777,,,,,
6241642,777777,,,,,
6285008,777777,,,,,
6306714,777777,,,,,
6306924,777777,,,,,
6312646,777777,,,,,
6315954,777777,,,,,
6326955,777777,,,,,
6333788,777777,,,,,
6342668,777777,,,,,
6352982,777777,,,,,
6374286,777777,,,,,
6382040,777777,,,,,
6389928,777777,,,,,
6395696,777777,,,,,
6399392,777777,,,,,
6401152,777777,,,,,
6401506,777777,,,,,
6402036,777777,,,,,
6410285,777777,,,,,
6415085,777777,,,,,
6415463,777777,,,,,
6418863,777777,,,,,
6440089,777777,,,,,
6445359,777777,,,,,
6445579,777777,,,,,
6448866,777777,,,,,
6450018,777777,,,,,
6450554,777777,,,,,
6496774,777777,,,,,
6521811,777777,,,,,
6526921,777777,,,,,
6570856,777777,,,,,
6575712,777777,,,,,
6587971,777777,,,,,
6595931,777777,,,,,
6613515,777777,,,,,
6624373,777777,,,,,
6631042,777777,,,,,
6643506,777777,,,,,
6646138,777777,,,,,
6653959,777777,,,,,
6657366,777777,,,,,
6678296,777777,,,,,
6684390,777777,,,,,
6695390,777777,,,,,
6695606,777777,,,,,
6697082,777777,,,,,
6709386,777777,,,,,
6717657,777777,,,,,
6719639,777777,,,,,
6740242,777777,,,,,
6764297,777777,,,,,
6767477,777777,,,,,
6770592,777777,,,,,
6800348,777777,,,,,
6802642,777777,,,,,
6805778,777777,,,,,
6810621,777777,,,,,
6811687,777777,,,,,
6819697,777777,,,,,
6830254,777777,,,,,
6842898,777777,,,,,
6868454,777777,,,,,
6873599,777777,,,,,
6882155,777777,,,,,
6896750,777777,,,,,
6908465,777777,,,,,
6929469,777777,,,,,
6948819,777777,,,,,
6963373,777777,,,,,
7003086,777777,,,,,
7016494,777777,,,,,
7026076,777777,,,,,
7027200,777777,,,,,
7041342,777777,,,,,
7044645,777777,,,,,
7076172,777777,,,,,
7097127,777777,,,,,
7097425,777777,,,,,
7097630,777777,,,,,
7101491,777777,,,,,
7101612,777777,,,,,
7107307,777777,,,,,
7112882,777777,,,,,
7115274,777777,,,,,
7126729,777777,,,,,
7128244,777777,,,,,
7139205,777777,,,,,
7145132,777777,,,,,
7156400,777777,,,,,
7168649,777777,,,,,
7177425,777777,,,,,
7179762,777777,,,,,
7185760,777777,,,,,
7207346,777777,,,,,
7218523,777777,,,,,
7220887,777777,,,,,
7226125,777777,,,,,
7239494,777777,,,,,
7248143,777777,,,,,
7259544,777777,,,,,
7264348,777777,,,,,
7267202,777777,,,,,
7272669,777777,,,,,
7280512,777777,,,,,
7288869,777777,,,,,
7323655,777777,,,,,
7340373,777777,,,,,
7343890,777777,,,,,
7345107,777777,,,,,
7359854,777777,,,,,
7363935,777777,,,,,
7392633,777777,,,,,
7395082,777777,,,,,
7395824,777777,,,,,
7397497,777777,,,,,
7399599,777777,,,,,
7403936,777777,,,,,
7419278,777777,,,,,
7429530,777777,,,,,
7435182,777777,,,,,
7481801,777777,,,,,
7482688,777777,,,,,
7534060,777777,,,,,
7552103,777777,,,,,
7560194,777777,,,,,
7561987,777777,,,,,
7562715,777777,,,,,
7585906,777777,,,,,
7606143,777777,,,,,
7617432,777777,,,,,
7645878,777777,,,,,
7661785,777777,,,,,
7665393,777777,,,,,
7672691,777777,,,,,
7672762,777777,,,,,
7692895,777777,,,,,
7700310,777777,,,,,
7711114,777777,,,,,
7725788,777777,,,,,
7740981,777777,,,,,
7746148,777777,,,,,
7758512,777777,,,,,
7795271,777777,,,,,
7797423,777777,,,,,
7797458,777777,,,,,
7805754,777777,,,,,
7849028,777777,,,,,
7853668,777777,,,,,
7860105,777777,,,,,
7862565,777777,,,,,
7862914,777777,,,,,
7864284,777777,,,,,
7899004,777777,,,,,
7919633,777777,,,,,
7926105,777777,,,,,
7927023,777777,,,,,
7928414,777777,,,,,
7952160,777777,,,,,
7958826,777777,,,,,
7975331,777777,,,,,
7976893,777777,,,,,
7978526,777777,,,,,
7983077,777777,,,,,
7983393,777777,,,,,
8022711,777777,,,,,
8023604,777777,,,,,
8028536,777777,,,,,
8031651,777777,,,,,
8051342,777777,,,,,
8052946,777777,,,,,
8054830,777777,,,,,
8067246,777777,,,,,
8074079,777777,,,,,
8090632,777777,,,,,
8154264,777777,,,,,
8177449,777777,,,,,
8178871,777777,,,,,
8200186,777777,,,,,
8201238,777777,,,,,
8228886,777777,,,,,
8273421,777777,,,,,
8290555,777777,,,,,
8292670,777777,,,,,
8305411,777777,,,,,
8320323,777777,,,,,
8327027,777777,,,,,
8356689,777777,,,,,
8360410,777777,,,,,
8379020,777777,,,,,
8389468,777777,,,,,
8400205,777777,,,,,
8400650,777777,,,,,
8405811,777777,,,,,
8409391,777777,,,,,
8431567,777777,,,,,
8438308,777777,,,,,
8442067,777777,,,,,
8471820,777777,,,,,
8473159,777777,,,,,
8473861,777777,,,,,
8497319,777777,,,,,
8520584,777777,,,,,
8531639,777777,,,,,
8547756,777777,,,,,
8550998,777777,,,,,
8566207,777777,,,,,
8573735,777777,,,,,
8579425,777777,,,,,
8584882,777777,,,,,
8594309,777777,,,,,
8607503,777777,,,,,
8611391,777777,,,,,
8626652,777777,,,,,
8649982,777777,,,,,
8682657,777777,,,,,
8705069,777777,,,,,
8707611,777777,,,,,
8713788,777777,,,,,
8729619,777777,,,,,
8736870,777777,,,,,
8756911,777777,,,,,
8761370,777777,,,,,
8768350,777777,,,,,
8771091,777777,,,,,
8771165,777777,,,,,
8783294,777777,,,,,
8788844,777777,,,,,
8789257,777777,,,,,
8790571,777777,,,,,
8799245,777777,,,,,
8810297,777777,,,,,
8818459,777777,,,,,
8828569,777777,,,,,
8830396,777777,,,,,
8831627,777777,,,,,
8834496,777777,,,,,
8837881,777777,,,,,
8846852,777777,,,,,
8855624,777777,,,,,
8890532,777777,,,,,
8896601,777777,,,,,
8904009,777777,,,,,
8910020,777777,,,,,
8910036,777777,,,,,
8911555,777777,,,,,
8925557,777777,,,,,
8948313,777777,,,,,
8960539,777777,,,,,
8972164,777777,,,,,
8989702,777777,,,,,
9018235,777777,,,,,
9019207,777777,,,,,
9035501,777777,,,,,
9037873,777777,,,,,
9050303,777777,,,,,
9054704,777777,,,,,
9061952,777777,,,,,
9073899,777777,,,,,
9074734,777777,,,,,
9078109,777777,,,,,
9094797,777777,,,,,
9096038,777777,,,,,
9130325,777777,,,,,
9170656,777777,,,,,
9188341,777777,,,,,
9232190,777777,,,,,
9235848,777777,,,,,
9246549,777777,,,,,
9248676,777777,,,,,
9258588,777777,,,,,
9268835,777777,,,,,
9270047,777777,,,,,
9295248,777777,,,,,
9295904,777777,,,,,
9299743,777777,,,,,
9346811,777777,,,,,
9362785,777777,,,,,
9365226,777777,,,,,
9366884,777777,,,,,
9393428,777777,,,,,
9402160,777777,,,,,
9420946,777777,,,,,
9426138,777777,,,,,
9442386,777777,,,,,
9448597,777777,,,,,
9448647,777777,,,,,
9451777,777777,,,,,
9453440,777777,,,,,
9464919,777777,,,,,
9467036,777777,,,,,
9481920,777777,,,,,
9484318,777777,,,,,
9510999,777777,,,,,
9534525,777777,,,,,
9537368,777777,,,,,
9540941,777777,,,,,
9543896,777777,,,,,
9577180,777777,,,,,
9578388,777777,,,,,
9622596,777777,,,,,
9624718,777777,,,,,
9634400,777777,,,,,
9636694,777777,,,,,
9657666,777777,,,,,
9666373,777777,,,,,
9674877,777777,,,,,
9684985,777777,,,,,
9688668,777777,,,,,
9695145,777777,,,,,
9713239,777777,,,,,
9714919,777777,,,,,
9725370,777777,,,,,
9734302,777777,,,,,
9736421,777777,,,,,
9737945,777777,,,,,
9740175,777777,,,,,
9749628,777777,,,,,
9764291,777777,,,,,
9772223,777777,,,,,
9775890,777777,,,,,
9807342,777777,,,,,
9820163,777777,,,,,
9822624,777777,,,,,
9825870,777777,,,,,
9834497,777777,,,,,
9837924,777777,,,,,
9873047,777777,,,,,
9885881,777777,,,,,
9888388,777777,,,,,
9909617,777777,,,,,
9919809,777777,,,,,
9923482,777777,,,,,
9932154,777777,,,,,
9936244,777777,,,,,
9943124,777777,,,,,
10086555,777777,,,,,
10139891,777777,,,,,
10165191,777777,,,,,
10167129,777777,,,,,
10169452,777777,,,,,
10173439,777777,,,,,
10176778,777777,,,,,
10246061,777777,,,,,
10271682,777777,,,,,
10292414,777777,,,,,
10293317,777777,,,,,
10299441,777777,,,,,
10322635,777777,,,,,
10339742,777777,,,,,
10340676,777777,,,,,
10340910,777777,,,,,
10342861,777777,,,,,
10344590,777777,,,,,
10347941,777777,,,,,
10353094,777777,,,,,
10375866,777777,,,,,
10385049,777777,,,,,
10401816,777777,,,,,
10406463,777777,,,,,
10409446,777777,,,,,
10421202,777777,,,,,
10429285,777777,,,,,
10443380,777777,,,,,
10448467,777777,,,,,
10464349,777777,,,,,
10467753,777777,,,,,
10475985,777777,,,,,
10493981,777777,,,,,
10502832,777777,,,,,
10503016,777777,,,,,
10528463,777777,,,,,
10538795,777777,,,,,
10546388,777777,,,,,
10560594,777777,,,,,
10563120,777777,,,,,
10568163,777777,,,,,
10569728,777777,,,,,
10587516,777777,,,,,
10607578,777777,,,,,
10613429,777777,,,,,
10617668,777777,,,,,
10620423,777777,,,,,
10641118,777777,,,,,
10642618,777777,,,,,
10648605,777777,,,,,
10657243,777777,,,,,
10661612,777777,,,,,
10679635,777777,,,,,
10690116,777777,,,,,
10690448,777777,,,,,
10709458,777777,,,,,
10761959,777777,,,,,
10804284,777777,,,,,
10806913,777777,,,,,
10815246,777777,,,,,
10822248,777777,,,,,
10825638,777777,,,,,
10828667,777777,,,,,
10836152,777777,,,,,
10837389,777777,,,,,
10842197,777777,,,,,
10903696,777777,,,,,
10913162,777777,,,,,
10936659,777777,,,,,
10937759,777777,,,,,
10940947,777777,,,,,
10944190,777777,,,,,
10953223,777777,,,,,
11007859,777777,,,,,
11021226,777777,,,,,
11024217,777777,,,,,
11038927,777777,,,,,
11040814,777777,,,,,
11046195,777777,,,,,
11048006,777777,,,,,
11052290,777777,,,,,
11089279,777777,,,,,
11141398,777777,,,,,
11173592,777777,,,,,
11181941,777777,,,,,
11214144,777777,,,,,
11257232,777777,,,,,
11268668,777777,,,,,
11275197,777777,,,,,
11275433,777777,,,,,
11288033,777777,,,,,
11304318,777777,,,,,
11323606,777777,,,,,
11324499,777777,,,,,
11328322,777777,,,,,
11385306,777777,,,,,
11388959,777777,,,,,
11390096,777777,,,,,
11426872,777777,,,,,
11440232,777777,,,,,
11443495,777777,,,,,
11450295,777777,,,,,
11470875,777777,,,,,
11489381,777777,,,,,
11501285,777777,,,,,
11505804,777777,,,,,
11506020,777777,,,,,
11506679,777777,,,,,
11514265,777777,,,,,
11522638,777777,,,,,
11529014,777777,,,,,
11529428,777777,,,,,
11544485,777777,,,,,
11545573,777777,,,,,
11547762,777777,,,,,
11548595,777777,,,,,
11548818,777777,,,,,
11559608,777777,,,,,
11579404,777777,,,,,
11580164,777777,,,,,
11589871,777777,,,,,
11591583,777777,,,,,
11631492,777777,,,,,
11665581,777777,,,,,
11669876,777777,,,,,
11692255,777777,,,,,
11744811,777777,,,,,
11757669,777777,,,,,
11758244,777777,,,,,
11764857,777777,,,,,
11784691,777777,,,,,
11784693,777777,,,,,
11784950,777777,,,,,
11788524,777777,,,,,
11845919,777777,,,,,
11855785,777777,,,,,
11861819,777777,,,,,
11868865,777777,,,,,
11881083,777777,,,,,
11887963,777777,,,,,
11959082,777777,,,,,
11960403,777777,,,,,
11961002,777777,,,,,
11964247,777777,,,,,
11972616,777777,,,,,
12007842,777777,,,,,
12017360,777777,,,,,
12060021,777777,,,,,
12071608,777777,,,,,
12074014,777777,,,,,
12102224,777777,,,,,
12118052,777777,,,,,
12132743,777777,,,,,
12144755,777777,,,,,
12179053,777777,,,,,
12194627,777777,,,,,
12210848,777777,,,,,
12216140,777777,,,,,
12246095,777777,,,,,
12247792,777777,,,,,
12262688,777777,,,,,
12278015,777777,,,,,
12279031,777777,,,,,
12302509,777777,,,,,
12332058,777777,,,,,
12338086,777777,,,,,
12339159,777777,,,,,
12369273,777777,,,,,
12370927,777777,,,,,
12377500,777777,,,,,
12387987,777777,,,,,
12394826,777777,,,,,
12403279,777777,,,,,
12406817,777777,,,,,
12417333,777777,,,,,
12417473,777777,,,,,
12437923,777777,,,,,
12444138,777777,,,,,
12447438,777777,,,,,
12467900,777777,,,,,
12504942,777777,,,,,
12524580,777777,,,,,
12525063,777777,,,,,
12529508,777777,,,,,
12535792,777777,,,,,
12542859,777777,,,,,
12544190,777777,,,,,
12545892,777777,,,,,
12546826,777777,,,,,
12547827,777777,,,,,
12549798,777777,,,,,
12568825,777777,,,,,
12573787,777777,,,,,
12573858,777777,,,,,
12590511,777777,,,,,
12603896,777777,,,,,
12613073,777777,,,,,
12622820,777777,,,,,
12623654,777777,,,,,
12657445,777777,,,,,
12658305,777777,,,,,
12659985,777777,,,,,
12661233,777777,,,,,
12662625,777777,,,,,
12683490,777777,,,,,
12705168,777777,,,,,
12711250,777777,,,,,
12769615,777777,,,,,
12781565,777777,,,,,
12817843,777777,,,,,
12829532,777777,,,,,
12838642,777777,,,,,
12848746,777777,,,,,
12850201,777777,,,,,
12859737,777777,,,,,
12872581,777777,,,,,
12892554,777777,,,,,
12900096,777777,,,,,
12922795,777777,,,,,
12926805,777777,,,,,
12933668,777777,,,,,
12942318,777777,,,,,
12946579,777777,,,,,
12980309,777777,,,,,
12982156,777777,,,,,
13017134,777777,,,,,
13027442,777777,,,,,
13031639,777777,,,,,
13039891,777777,,,,,
13065642,777777,,,,,
13068465,777777,,,,,
13070084,777777,,,,,
13073544,777777,,,,,
13085745,777777,,,,,
13090219,777777,,,,,
13124522,777777,,,,,
13131959,777777,,,,,
13153691,777777,,,,,
13168360,777777,,,,,
13179143,777777,,,,,
13180784,777777,,,,,
13205687,777777,,,,,
13206849,777777,,,,,
13217201,777777,,,,,
13221037,777777,,,,,
13226558,777777,,,,,
13236679,777777,,,,,
13266434,777777,,,,,
13284587,777777,,,,,
13330222,777777,,,,,
13335822,777777,,,,,
13340399,777777,,,,,
13341470,777777,,,,,
13344551,777777,,,,,
13350965,777777,,,,,
13352061,777777,,,,,
13352123,777777,,,,,
13357127,777777,,,,,
13360261,777777,,,,,
13368646,777777,,,,,
13374492,777777,,,,,
13381225,777777,,,,,
13434351,777777,,,,,
13449364,777777,,,,,
13471104,777777,,,,,
13482802,777777,,,,,
13496984,777777,,,,,
13499551,777777,,,,,
13538474,777777,,,,,
13546934,777777,,,,,
13573771,777777,,,,,
13583423,777777,,,,,
13594855,777777,,,,,
13607354,777777,,,,,
13626927,777777,,,,,
13628232,777777,,,,,
13628994,777777,,,,,
13634442,777777,,,,,
13678754,777777,,,,,
13691246,777777,,,,,
13708223,777777,,,,,
13713440,777777,,,,,
13714048,777777,,,,,
13725684,777777,,,,,
13742865,777777,,,,,
13746623,777777,,,,,
13766488,777777,,,,,
13785299,777777,,,,,
13813667,777777,,,,,
13820542,777777,,,,,
13826476,777777,,,,,
13828755,777777,,,,,
13840887,777777,,,,,
13841517,777777,,,,,
13864499,777777,,,,,
13867521,777777,,,,,
13867637,777777,,,,,
13879770,777777,,,,,
13906337,777777,,,,,
14008497,777777,,,,,
14011332,777777,,,,,
14028282,777777,,,,,
14050667,777777,,,,,
14064791,777777,,,,,
14093538,777777,,,,,
14108862,777777,,,,,
14135867,777777,,,,,
14151685,777777,,,,,
14179092,777777,,,,,
14181545,777777,,,,,
14189526,777777,,,,,
14190112,777777,,,,,
14194519,777777,,,,,
14198579,777777,,,,,
14200083,777777,,,,,
14205636,777777,,,,,
14227994,777777,,,,,
14231328,777777,,,,,
14237359,777777,,,,,
14253382,777777,,,,,
14259133,777777,,,,,
14260938,777777,,,,,
14267198,777777,,,,,
14272349,777777,,,,,
14291868,777777,,,,,
14294827,777777,,,,,
14303219,777777,,,,,
14308905,777777,,,,,
14312886,777777,,,,,
14314770,777777,,,,,
14321960,777777,,,,,
14366474,777777,,,,,
14377987,777777,,,,,
14396610,777777,,,,,
14399515,777777,,,,,
14420250,777777,,,,,
14428202,777777,,,,,
14462027,777777,,,,,
14469204,777777,,,,,
14483391,777777,,,,,
14492163,777777,,,,,
14499216,777777,,,,,
14512293,777777,,,,,
14524775,777777,,,,,
14537541,777777,,,,,
14569937,777777,,,,,
14574822,777777,,,,,
14582125,777777,,,,,
14589005,777777,,,,,
14603279,777777,,,,,
14641726,777777,,,,,
14657743,777777,,,,,
14669708,777777,,,,,
14681254,777777,,,,,
14698269,777777,,,,,
14706914,777777,,,,,
14709108,777777,,,,,
14713462,777777,,,,,
14727261,777777,,,,,
14737654,777777,,,,,
14751258,777777,,,,,
14777853,777777,,,,,
14836823,777777,,,,,
14838144,777777,,,,,
14841739,777777,,,,,
14857436,777777,,,,,
14922200,777777,,,,,
14935810,777777,,,,,
14940774,777777,,,,,
14957795,777777,,,,,
14967648,777777,,,,,
15001208,777777,,,,,
15010157,777777,,,,,
15013158,777777,,,,,
15026160,777777,,,,,
15029818,777777,,,,,
15059796,777777,,,,,
15077381,777777,,,,,
15125906,777777,,,,,
15141037,777777,,,,,
15147420,777777,,,,,
15171067,777777,,,,,
15175133,777777,,,,,
15186566,777777,,,,,
15192790,777777,,,,,
15197976,777777,,,,,
15203340,777777,,,,,
15232801,777777,,,,,
15247534,777777,,,,,
15257633,777777,,,,,
15263915,777777,,,,,
15269314,777777,,,,,
15269887,777777,,,,,
15299123,777777,,,,,
15300993,777777,,,,,
15314667,777777,,,,,
15356343,777777,,,,,
15360421,777777,,,,,
15389551,777777,,,,,
15397846,777777,,,,,
15402326,777777,,,,,
15433629,777777,,,,,
15438131,777777,,,,,
15443872,777777,,,,,
15461582,777777,,,,,
15530911,777777,,,,,
15535427,777777,,,,,
15536192,777777,,,,,
15560169,777777,,,,,
15575320,777777,,,,,
15576852,777777,,,,,
15589387,777777,,,,,
15590509,777777,,,,,
15591588,777777,,,,,
15603183,777777,,,,,
15629086,777777,,,,,
15635973,777777,,,,,
15646764,777777,,,,,
15686161,777777,,,,,
15719180,777777,,,,,
15720238,777777,,,,,
15737804,777777,,,,,
15749603,777777,,,,,
15777853,777777,,,,,
15800846,777777,,,,,
15800953,777777,,,,,
15806556,777777,,,,,
15822198,777777,,,,,
15828999,777777,,,,,
15839502,777777,,,,,
15847737,777777,,,,,
15867248,777777,,,,,
15911876,777777,,,,,
15914158,777777,,,,,
15916202,777777,,,,,
15918520,777777,,,,,
15927009,777777,,,,,
15930000,777777,,,,,
15941113,777777,,,,,
15951120,777777,,,,,
15956002,777777,,,,,
15969946,777777,,,,,
15979072,777777,,,,,
15985162,777777,,,,,
16019027,777777,,,,,
16019554,777777,,,,,
16028296,777777,,,,,
16047457,777777,,,,,
16074729,777777,,,,,
16081026,777777,,,,,
16104079,777777,,,,,
16146848,777777,,,,,
16204738,777777,,,,,
16206555,777777,,,,,
16220098,777777,,,,,
16229523,777777,,,,,
16242888,777777,,,,,
16256115,777777,,,,,
16260739,777777,,,,,
16269238,777777,,,,,
16291477,777777,,,,,
16377931,777777,,,,,
16409709,777777,,,,,
16418676,777777,,,,,
16422364,777777,,,,,
16425308,777777,,,,,
16426154,777777,,,,,
16435998,777777,,,,,
16468422,777777,,,,,
16481369,777777,,,,,
16487657,777777,,,,,
16511231,777777,,,,,
16515748,777777,,,,,
16578329,777777,,,,,
16582787,777777,,,,,
16619477,777777,,,,,
16659985,777777,,,,,
16706588,777777,,,,,
16753400,777777,,,,,
16763149,777777,,,,,
16790170,777777,,,,,
16808633,777777,,,,,
16830369,777777,,,,,
16840084,777777,,,,,
16899616,777777,,,,,
16914003,777777,,,,,
16916401,777777,,,,,
16918141,777777,,,,,
16933421,777777,,,,,
16950613,777777,,,,,
16963302,777777,,,,,
17033467,777777,,,,,
17040958,777777,,,,,
17044635,777777,,,,,
17058069,777777,,,,,
17065901,777777,,,,,
